group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,len_utf8_at,3,,,67792409.0,ns,1456920
LimitedWriter,len_utf8_at,3,,,61966246.0,ns,1477155
LimitedWriter,len_utf8_at,3,,,64399137.0,ns,1497390
LimitedWriter,len_utf8_at,3,,,64918531.0,ns,1517625
LimitedWriter,len_utf8_at,3,,,66511357.0,ns,1537860
LimitedWriter,len_utf8_at,3,,,68500817.0,ns,1558095
LimitedWriter,len_utf8_at,3,,,69352173.0,ns,1578330
LimitedWriter,len_utf8_at,3,,,66860982.0,ns,1598565
LimitedWriter,len_utf8_at,3,,,75584046.0,ns,1618800
LimitedWriter,len_utf8_at,3,,,69358034.0,ns,1639035
LimitedWriter,len_utf8_at,3,,,71240062.0,ns,1659270
LimitedWriter,len_utf8_at,3,,,72186167.0,ns,1679505
LimitedWriter,len_utf8_at,3,,,77737183.0,ns,1699740
LimitedWriter,len_utf8_at,3,,,77008157.0,ns,1719975
LimitedWriter,len_utf8_at,3,,,73303060.0,ns,1740210
LimitedWriter,len_utf8_at,3,,,77910989.0,ns,1760445
LimitedWriter,len_utf8_at,3,,,72436115.0,ns,1780680
LimitedWriter,len_utf8_at,3,,,73182544.0,ns,1800915
LimitedWriter,len_utf8_at,3,,,74457144.0,ns,1821150
LimitedWriter,len_utf8_at,3,,,75547148.0,ns,1841385
LimitedWriter,len_utf8_at,3,,,86795025.0,ns,1861620
LimitedWriter,len_utf8_at,3,,,88381239.0,ns,1881855
LimitedWriter,len_utf8_at,3,,,83094437.0,ns,1902090
LimitedWriter,len_utf8_at,3,,,81226966.0,ns,1922325
LimitedWriter,len_utf8_at,3,,,81989235.0,ns,1942560
LimitedWriter,len_utf8_at,3,,,86815203.0,ns,1962795
LimitedWriter,len_utf8_at,3,,,85774282.0,ns,1983030
LimitedWriter,len_utf8_at,3,,,80960116.0,ns,2003265
LimitedWriter,len_utf8_at,3,,,81955753.0,ns,2023500
