group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,char_indices,7,,,1032325.0,ns,21909
LimitedWriter,char_indices,7,,,2050884.0,ns,43818
LimitedWriter,char_indices,7,,,3164652.0,ns,65727
LimitedWriter,char_indices,7,,,4119783.0,ns,87636
LimitedWriter,char_indices,7,,,5141899.0,ns,109545
LimitedWriter,char_indices,7,,,5995840.0,ns,131454
LimitedWriter,char_indices,7,,,6713304.0,ns,153363
LimitedWriter,char_indices,7,,,7650771.0,ns,175272
LimitedWriter,char_indices,7,,,8632793.0,ns,197181
LimitedWriter,char_indices,7,,,9586441.0,ns,219090
LimitedWriter,char_indices,7,,,10549566.0,ns,240999
LimitedWriter,char_indices,7,,,11503945.0,ns,262908
LimitedWriter,char_indices,7,,,12440821.0,ns,284817
LimitedWriter,char_indices,7,,,13539180.0,ns,306726
LimitedWriter,char_indices,7,,,14369306.0,ns,328635
LimitedWriter,char_indices,7,,,15318144.0,ns,350544
LimitedWriter,char_indices,7,,,16286861.0,ns,372453
LimitedWriter,char_indices,7,,,17265936.0,ns,394362
LimitedWriter,char_indices,7,,,18239711.0,ns,416271
LimitedWriter,char_indices,7,,,19264463.0,ns,438180
LimitedWriter,char_indices,7,,,19648091.0,ns,460089
LimitedWriter,char_indices,7,,,19913890.0,ns,481998
LimitedWriter,char_indices,7,,,20739668.0,ns,503907
LimitedWriter,char_indices,7,,,21645135.0,ns,525816
LimitedWriter,char_indices,7,,,22578765.0,ns,547725
LimitedWriter,char_indices,7,,,23482680.0,ns,569634
LimitedWriter,char_indices,7,,,24352209.0,ns,591543
LimitedWriter,char_indices,7,,,25174741.0,ns,613452
LimitedWriter,char_indices,7,,,26216074.0,ns,635361
LimitedWriter,char_indices,7,,,27126450.0,ns,657270
LimitedWriter,char_indices,7,,,28009625.0,ns,679179
LimitedWriter,char_indices,7,,,28811740.0,ns,701088
LimitedWriter,char_indices,7,,,29837863.0,ns,722997
LimitedWriter,char_indices,7,,,30858185.0,ns,744906
LimitedWriter,char_indices,7,,,31670087.0,ns,766815
LimitedWriter,char_indices,7,,,32550678.0,ns,788724
LimitedWriter,char_indices,7,,,33487033.0,ns,810633
LimitedWriter,char_indices,7,,,34293626.0,ns,832542
LimitedWriter,char_indices,7,,,35226414.0,ns,854451
LimitedWriter,char_indices,7,,,36292973.0,ns,876360
LimitedWriter,char_indices,7,,,37103593.0,ns,898269
LimitedWriter,char_indices,7,,,38009832.0,ns,920178
LimitedWriter,char_indices,7,,,38750450.0,ns,942087
LimitedWriter,char_indices,7,,,39684009.0,ns,963996
LimitedWriter,char_indices,7,,,40583335.0,ns,985905
LimitedWriter,char_indices,7,,,41550208.0,ns,1007814
LimitedWriter,char_indices,7,,,42368973.0,ns,1029723
LimitedWriter,char_indices,7,,,43679239.0,ns,1051632
LimitedWriter,char_indices,7,,,44421701.0,ns,1073541
LimitedWriter,char_indices,7,,,45056802.0,ns,1095450
LimitedWriter,char_indices,7,,,45999038.0,ns,1117359
LimitedWriter,char_indices,7,,,47074034.0,ns,1139268
LimitedWriter,char_indices,7,,,47725524.0,ns,1161177
LimitedWriter,char_indices,7,,,48896800.0,ns,1183086
LimitedWriter,char_indices,7,,,49615047.0,ns,1204995
LimitedWriter,char_indices,7,,,50716761.0,ns,1226904
LimitedWriter,char_indices,7,,,51374714.0,ns,1248813
LimitedWriter,char_indices,7,,,52391050.0,ns,1270722
LimitedWriter,char_indices,7,,,53317456.0,ns,1292631
LimitedWriter,char_indices,7,,,54089224.0,ns,1314540
LimitedWriter,char_indices,7,,,55067307.0,ns,1336449
LimitedWriter,char_indices,7,,,56169914.0,ns,1358358
LimitedWriter,char_indices,7,,,56670993.0,ns,1380267
LimitedWriter,char_indices,7,,,58002900.0,ns,1402176
LimitedWriter,char_indices,7,,,58450138.0,ns,1424085
LimitedWriter,char_indices,7,,,59666708.0,ns,1445994
LimitedWriter,char_indices,7,,,60521642.0,ns,1467903
LimitedWriter,char_indices,7,,,61623487.0,ns,1489812
LimitedWriter,char_indices,7,,,62190750.0,ns,1511721
LimitedWriter,char_indices,7,,,63293237.0,ns,1533630
LimitedWriter,char_indices,7,,,64974689.0,ns,1555539
LimitedWriter,char_indices,7,,,64902064.0,ns,1577448
LimitedWriter,char_indices,7,,,66740529.0,ns,1599357
LimitedWriter,char_indices,7,,,66828895.0,ns,1621266
LimitedWriter,char_indices,7,,,67606192.0,ns,1643175
LimitedWriter,char_indices,7,,,68713528.0,ns,1665084
LimitedWriter,char_indices,7,,,69384255.0,ns,1686993
LimitedWriter,char_indices,7,,,70544149.0,ns,1708902
LimitedWriter,char_indices,7,,,71496023.0,ns,1730811
LimitedWriter,char_indices,7,,,72248924.0,ns,1752720
LimitedWriter,char_indices,7,,,73183547.0,ns,1774629
LimitedWriter,char_indices,7,,,74171619.0,ns,1796538
LimitedWriter,char_indices,7,,,75074541.0,ns,1818447
LimitedWriter,char_indices,7,,,75940536.0,ns,1840356
LimitedWriter,char_indices,7,,,76831495.0,ns,1862265
LimitedWriter,char_indices,7,,,77786224.0,ns,1884174
LimitedWriter,char_indices,7,,,78695149.0,ns,1906083
LimitedWriter,char_indices,7,,,79448060.0,ns,1927992
LimitedWriter,char_indices,7,,,79898024.0,ns,1949901
LimitedWriter,char_indices,7,,,80725045.0,ns,1971810
LimitedWriter,char_indices,7,,,81728224.0,ns,1993719
LimitedWriter,char_indices,7,,,82829429.0,ns,2015628
LimitedWriter,char_indices,7,,,83742852.0,ns,2037537
LimitedWriter,char_indices,7,,,84393410.0,ns,2059446
LimitedWriter,char_indices,7,,,85452997.0,ns,2081355
LimitedWriter,char_indices,7,,,86341042.0,ns,2103264
LimitedWriter,char_indices,7,,,87412620.0,ns,2125173
LimitedWriter,char_indices,7,,,88073219.0,ns,2147082
LimitedWriter,char_indices,7,,,88973866.0,ns,2168991
LimitedWriter,char_indices,7,,,89600182.0,ns,2190900
