group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,len_utf8_at,6,,,51921694.0,ns,1171141
LimitedWriter,len_utf8_at,6,,,53563582.0,ns,1193238
LimitedWriter,len_utf8_at,6,,,54407794.0,ns,1215335
LimitedWriter,len_utf8_at,6,,,54431639.0,ns,1237432
LimitedWriter,len_utf8_at,6,,,53447183.0,ns,1259529
LimitedWriter,len_utf8_at,6,,,56430787.0,ns,1281626
LimitedWriter,len_utf8_at,6,,,54907952.0,ns,1303723
LimitedWriter,len_utf8_at,6,,,58486131.0,ns,1325820
LimitedWriter,len_utf8_at,6,,,60602619.0,ns,1347917
LimitedWriter,len_utf8_at,6,,,61841822.0,ns,1370014
LimitedWriter,len_utf8_at,6,,,60969026.0,ns,1392111
LimitedWriter,len_utf8_at,6,,,59820252.0,ns,1414208
LimitedWriter,len_utf8_at,6,,,63520649.0,ns,1436305
LimitedWriter,len_utf8_at,6,,,64912167.0,ns,1458402
LimitedWriter,len_utf8_at,6,,,64863376.0,ns,1480499
LimitedWriter,len_utf8_at,6,,,62913140.0,ns,1502596
LimitedWriter,len_utf8_at,6,,,69806974.0,ns,1524693
LimitedWriter,len_utf8_at,6,,,67283073.0,ns,1546790
LimitedWriter,len_utf8_at,6,,,69368493.0,ns,1568887
LimitedWriter,len_utf8_at,6,,,69059794.0,ns,1590984
LimitedWriter,len_utf8_at,6,,,70581357.0,ns,1613081
LimitedWriter,len_utf8_at,6,,,67331924.0,ns,1635178
LimitedWriter,len_utf8_at,6,,,67348736.0,ns,1657275
LimitedWriter,len_utf8_at,6,,,77792797.0,ns,1679372
LimitedWriter,len_utf8_at,6,,,71721374.0,ns,1701469
LimitedWriter,len_utf8_at,6,,,71466626.0,ns,1723566
LimitedWriter,len_utf8_at,6,,,75763943.0,ns,1745663
LimitedWriter,len_utf8_at,6,,,74920823.0,ns,1767760
LimitedWriter,len_utf8_at,6,,,76063976.0,ns,1789857
LimitedWriter,len_utf8_at,6,,,78059306.0,ns,1811954
LimitedWriter,len_utf8_at,6,,,79540333.0,ns,1834051
LimitedWriter,len_utf8_at,6,,,76315396.0,ns,1856148
LimitedWriter,len_utf8_at,6,,,77768021.0,ns,1878245
LimitedWriter,len_utf8_at,6,,,81901961.0,ns,1900342
LimitedWriter,len_utf8_at,6,,,84315465.0,ns,1922439
LimitedWriter,len_utf8_at,6,,,81053400.0,ns,1944536
LimitedWriter,len_utf8_at,6,,,82530949.0,ns,1966633
LimitedWriter,len_utf8_at,6,,,84552580.0,ns,1988730
LimitedWriter,len_utf8_at,6,,,85508222.0,ns,2010827
LimitedWriter,len_utf8_at,6,,,90794583.0,ns,2032924
LimitedWriter,len_utf8_at,6,,,85890749.0,ns,2055021
LimitedWriter,len_utf8_at,6,,,84563611.0,ns,2077118
LimitedWriter,len_utf8_at,6,,,88196592.0,ns,2099215
LimitedWriter,len_utf8_at,6,,,89885689.0,ns,2121312
LimitedWriter,len_utf8_at,6,,,89202137.0,ns,2143409
LimitedWriter,len_utf8_at,6,,,92381538.0,ns,2165506
LimitedWriter,len_utf8_at,6,,,90070606.0,ns,2187603
LimitedWriter,len_utf8_at,6,,,92262915.0,ns,2209700
