group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,char_indices,3,,,1027627.0,ns,19257
LimitedWriter,char_indices,3,,,2034855.0,ns,38514
LimitedWriter,char_indices,3,,,3054477.0,ns,57771
LimitedWriter,char_indices,3,,,4043841.0,ns,77028
LimitedWriter,char_indices,3,,,5219025.0,ns,96285
LimitedWriter,char_indices,3,,,5970073.0,ns,115542
LimitedWriter,char_indices,3,,,7002238.0,ns,134799
LimitedWriter,char_indices,3,,,8662000.0,ns,154056
LimitedWriter,char_indices,3,,,9386988.0,ns,173313
LimitedWriter,char_indices,3,,,9948311.0,ns,192570
LimitedWriter,char_indices,3,,,10952213.0,ns,211827
LimitedWriter,char_indices,3,,,11983196.0,ns,231084
LimitedWriter,char_indices,3,,,12680755.0,ns,250341
LimitedWriter,char_indices,3,,,13778192.0,ns,269598
LimitedWriter,char_indices,3,,,14648082.0,ns,288855
LimitedWriter,char_indices,3,,,15727737.0,ns,308112
LimitedWriter,char_indices,3,,,16773256.0,ns,327369
LimitedWriter,char_indices,3,,,18299698.0,ns,346626
LimitedWriter,char_indices,3,,,18484405.0,ns,365883
LimitedWriter,char_indices,3,,,19288703.0,ns,385140
LimitedWriter,char_indices,3,,,20466811.0,ns,404397
LimitedWriter,char_indices,3,,,21979958.0,ns,423654
LimitedWriter,char_indices,3,,,22440743.0,ns,442911
LimitedWriter,char_indices,3,,,23526477.0,ns,462168
LimitedWriter,char_indices,3,,,24493822.0,ns,481425
LimitedWriter,char_indices,3,,,26159574.0,ns,500682
LimitedWriter,char_indices,3,,,26638823.0,ns,519939
LimitedWriter,char_indices,3,,,27429084.0,ns,539196
LimitedWriter,char_indices,3,,,28329503.0,ns,558453
LimitedWriter,char_indices,3,,,29116318.0,ns,577710
LimitedWriter,char_indices,3,,,30645705.0,ns,596967
LimitedWriter,char_indices,3,,,31463708.0,ns,616224
LimitedWriter,char_indices,3,,,32446502.0,ns,635481
LimitedWriter,char_indices,3,,,33688229.0,ns,654738
LimitedWriter,char_indices,3,,,33924924.0,ns,673995
LimitedWriter,char_indices,3,,,35365865.0,ns,693252
LimitedWriter,char_indices,3,,,36378925.0,ns,712509
LimitedWriter,char_indices,3,,,37161201.0,ns,731766
LimitedWriter,char_indices,3,,,37713155.0,ns,751023
LimitedWriter,char_indices,3,,,39076842.0,ns,770280
LimitedWriter,char_indices,3,,,40270640.0,ns,789537
LimitedWriter,char_indices,3,,,41206485.0,ns,808794
LimitedWriter,char_indices,3,,,41759882.0,ns,828051
LimitedWriter,char_indices,3,,,43895797.0,ns,847308
LimitedWriter,char_indices,3,,,43632424.0,ns,866565
LimitedWriter,char_indices,3,,,44921139.0,ns,885822
LimitedWriter,char_indices,3,,,45637021.0,ns,905079
LimitedWriter,char_indices,3,,,46631515.0,ns,924336
LimitedWriter,char_indices,3,,,40590520.0,ns,943593
LimitedWriter,char_indices,3,,,41103301.0,ns,962850
LimitedWriter,char_indices,3,,,40992414.0,ns,982107
LimitedWriter,char_indices,3,,,41393675.0,ns,1001364
LimitedWriter,char_indices,3,,,41812892.0,ns,1020621
LimitedWriter,char_indices,3,,,43328373.0,ns,1039878
LimitedWriter,char_indices,3,,,43667790.0,ns,1059135
LimitedWriter,char_indices,3,,,45551611.0,ns,1078392
LimitedWriter,char_indices,3,,,46103045.0,ns,1097649
LimitedWriter,char_indices,3,,,46902644.0,ns,1116906
LimitedWriter,char_indices,3,,,49574002.0,ns,1136163
LimitedWriter,char_indices,3,,,50368853.0,ns,1155420
LimitedWriter,char_indices,3,,,49908940.0,ns,1174677
LimitedWriter,char_indices,3,,,51415696.0,ns,1193934
LimitedWriter,char_indices,3,,,50707668.0,ns,1213191
LimitedWriter,char_indices,3,,,50890160.0,ns,1232448
LimitedWriter,char_indices,3,,,52147177.0,ns,1251705
LimitedWriter,char_indices,3,,,52807454.0,ns,1270962
LimitedWriter,char_indices,3,,,54676278.0,ns,1290219
LimitedWriter,char_indices,3,,,59153903.0,ns,1309476
LimitedWriter,char_indices,3,,,58411010.0,ns,1328733
LimitedWriter,char_indices,3,,,56921457.0,ns,1347990
LimitedWriter,char_indices,3,,,56933962.0,ns,1367247
LimitedWriter,char_indices,3,,,57943925.0,ns,1386504
LimitedWriter,char_indices,3,,,59205560.0,ns,1405761
LimitedWriter,char_indices,3,,,59151428.0,ns,1425018
LimitedWriter,char_indices,3,,,60619871.0,ns,1444275
LimitedWriter,char_indices,3,,,62904334.0,ns,1463532
LimitedWriter,char_indices,3,,,62148848.0,ns,1482789
LimitedWriter,char_indices,3,,,63714183.0,ns,1502046
LimitedWriter,char_indices,3,,,65110871.0,ns,1521303
LimitedWriter,char_indices,3,,,64284020.0,ns,1540560
LimitedWriter,char_indices,3,,,65155275.0,ns,1559817
LimitedWriter,char_indices,3,,,66134591.0,ns,1579074
LimitedWriter,char_indices,3,,,66562222.0,ns,1598331
LimitedWriter,char_indices,3,,,67879872.0,ns,1617588
LimitedWriter,char_indices,3,,,74115885.0,ns,1636845
LimitedWriter,char_indices,3,,,71986792.0,ns,1656102
LimitedWriter,char_indices,3,,,72510964.0,ns,1675359
LimitedWriter,char_indices,3,,,74406430.0,ns,1694616
LimitedWriter,char_indices,3,,,74851072.0,ns,1713873
LimitedWriter,char_indices,3,,,75254970.0,ns,1733130
LimitedWriter,char_indices,3,,,75839785.0,ns,1752387
LimitedWriter,char_indices,3,,,77118744.0,ns,1771644
LimitedWriter,char_indices,3,,,76689770.0,ns,1790901
LimitedWriter,char_indices,3,,,76958162.0,ns,1810158
LimitedWriter,char_indices,3,,,77360687.0,ns,1829415
LimitedWriter,char_indices,3,,,80873693.0,ns,1848672
LimitedWriter,char_indices,3,,,80038148.0,ns,1867929
LimitedWriter,char_indices,3,,,79031981.0,ns,1887186
LimitedWriter,char_indices,3,,,83026279.0,ns,1906443
LimitedWriter,char_indices,3,,,82898720.0,ns,1925700
