group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,len_utf8_at,1,,,81438524.0,ns,2033168
LimitedWriter,len_utf8_at,1,,,82816417.0,ns,2057664
LimitedWriter,len_utf8_at,1,,,83991099.0,ns,2082160
LimitedWriter,len_utf8_at,1,,,84728150.0,ns,2106656
LimitedWriter,len_utf8_at,1,,,85739757.0,ns,2131152
LimitedWriter,len_utf8_at,1,,,85784641.0,ns,2155648
LimitedWriter,len_utf8_at,1,,,87614300.0,ns,2180144
LimitedWriter,len_utf8_at,1,,,88236667.0,ns,2204640
LimitedWriter,len_utf8_at,1,,,89916125.0,ns,2229136
LimitedWriter,len_utf8_at,1,,,91008723.0,ns,2253632
LimitedWriter,len_utf8_at,1,,,91557122.0,ns,2278128
LimitedWriter,len_utf8_at,1,,,92834085.0,ns,2302624
LimitedWriter,len_utf8_at,1,,,92906801.0,ns,2327120
LimitedWriter,len_utf8_at,1,,,93825643.0,ns,2351616
LimitedWriter,len_utf8_at,1,,,94499617.0,ns,2376112
LimitedWriter,len_utf8_at,1,,,96475250.0,ns,2400608
LimitedWriter,len_utf8_at,1,,,97220356.0,ns,2425104
LimitedWriter,len_utf8_at,1,,,98339555.0,ns,2449600
