group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,len_utf8_at,7,,,1129698.0,ns,19814
LimitedWriter,len_utf8_at,7,,,2216766.0,ns,39628
LimitedWriter,len_utf8_at,7,,,3374345.0,ns,59442
LimitedWriter,len_utf8_at,7,,,4521405.0,ns,79256
LimitedWriter,len_utf8_at,7,,,5545004.0,ns,99070
LimitedWriter,len_utf8_at,7,,,6481339.0,ns,118884
LimitedWriter,len_utf8_at,7,,,7606719.0,ns,138698
LimitedWriter,len_utf8_at,7,,,8826667.0,ns,158512
LimitedWriter,len_utf8_at,7,,,10129478.0,ns,178326
LimitedWriter,len_utf8_at,7,,,11029786.0,ns,198140
LimitedWriter,len_utf8_at,7,,,12970023.0,ns,217954
LimitedWriter,len_utf8_at,7,,,14661213.0,ns,237768
LimitedWriter,len_utf8_at,7,,,14091736.0,ns,257582
LimitedWriter,len_utf8_at,7,,,14402729.0,ns,277396
LimitedWriter,len_utf8_at,7,,,14216640.0,ns,297210
LimitedWriter,len_utf8_at,7,,,15578623.0,ns,317024
LimitedWriter,len_utf8_at,7,,,15857536.0,ns,336838
LimitedWriter,len_utf8_at,7,,,16102966.0,ns,356652
LimitedWriter,len_utf8_at,7,,,16809951.0,ns,376466
LimitedWriter,len_utf8_at,7,,,17489535.0,ns,396280
LimitedWriter,len_utf8_at,7,,,18214143.0,ns,416094
LimitedWriter,len_utf8_at,7,,,19186146.0,ns,435908
LimitedWriter,len_utf8_at,7,,,19974734.0,ns,455722
LimitedWriter,len_utf8_at,7,,,20972104.0,ns,475536
LimitedWriter,len_utf8_at,7,,,21729683.0,ns,495350
LimitedWriter,len_utf8_at,7,,,22659316.0,ns,515164
LimitedWriter,len_utf8_at,7,,,23565244.0,ns,534978
LimitedWriter,len_utf8_at,7,,,24469419.0,ns,554792
LimitedWriter,len_utf8_at,7,,,25303913.0,ns,574606
LimitedWriter,len_utf8_at,7,,,26252592.0,ns,594420
LimitedWriter,len_utf8_at,7,,,27252447.0,ns,614234
LimitedWriter,len_utf8_at,7,,,28209340.0,ns,634048
LimitedWriter,len_utf8_at,7,,,28868496.0,ns,653862
LimitedWriter,len_utf8_at,7,,,29632959.0,ns,673676
LimitedWriter,len_utf8_at,7,,,30574924.0,ns,693490
LimitedWriter,len_utf8_at,7,,,31436598.0,ns,713304
LimitedWriter,len_utf8_at,7,,,32268409.0,ns,733118
LimitedWriter,len_utf8_at,7,,,33192351.0,ns,752932
LimitedWriter,len_utf8_at,7,,,32110483.0,ns,772746
LimitedWriter,len_utf8_at,7,,,31982683.0,ns,792560
LimitedWriter,len_utf8_at,7,,,32670782.0,ns,812374
LimitedWriter,len_utf8_at,7,,,33428985.0,ns,832188
LimitedWriter,len_utf8_at,7,,,34226650.0,ns,852002
LimitedWriter,len_utf8_at,7,,,35000601.0,ns,871816
LimitedWriter,len_utf8_at,7,,,35851466.0,ns,891630
LimitedWriter,len_utf8_at,7,,,36579831.0,ns,911444
LimitedWriter,len_utf8_at,7,,,37327642.0,ns,931258
LimitedWriter,len_utf8_at,7,,,38214615.0,ns,951072
LimitedWriter,len_utf8_at,7,,,39026878.0,ns,970886
LimitedWriter,len_utf8_at,7,,,39941913.0,ns,990700
LimitedWriter,len_utf8_at,7,,,40578456.0,ns,1010514
LimitedWriter,len_utf8_at,7,,,41393443.0,ns,1030328
LimitedWriter,len_utf8_at,7,,,42141466.0,ns,1050142
LimitedWriter,len_utf8_at,7,,,42951045.0,ns,1069956
LimitedWriter,len_utf8_at,7,,,43749350.0,ns,1089770
LimitedWriter,len_utf8_at,7,,,44482495.0,ns,1109584
LimitedWriter,len_utf8_at,7,,,45313472.0,ns,1129398
LimitedWriter,len_utf8_at,7,,,46087153.0,ns,1149212
LimitedWriter,len_utf8_at,7,,,46899987.0,ns,1169026
LimitedWriter,len_utf8_at,7,,,47638531.0,ns,1188840
LimitedWriter,len_utf8_at,7,,,48462686.0,ns,1208654
LimitedWriter,len_utf8_at,7,,,49217971.0,ns,1228468
LimitedWriter,len_utf8_at,7,,,49993486.0,ns,1248282
LimitedWriter,len_utf8_at,7,,,50788656.0,ns,1268096
LimitedWriter,len_utf8_at,7,,,51749968.0,ns,1287910
LimitedWriter,len_utf8_at,7,,,52509231.0,ns,1307724
LimitedWriter,len_utf8_at,7,,,53267392.0,ns,1327538
LimitedWriter,len_utf8_at,7,,,54181556.0,ns,1347352
LimitedWriter,len_utf8_at,7,,,54835702.0,ns,1367166
LimitedWriter,len_utf8_at,7,,,55607319.0,ns,1386980
LimitedWriter,len_utf8_at,7,,,56464706.0,ns,1406794
LimitedWriter,len_utf8_at,7,,,57221926.0,ns,1426608
LimitedWriter,len_utf8_at,7,,,58091315.0,ns,1446422
LimitedWriter,len_utf8_at,7,,,59024665.0,ns,1466236
LimitedWriter,len_utf8_at,7,,,59644147.0,ns,1486050
LimitedWriter,len_utf8_at,7,,,60408368.0,ns,1505864
LimitedWriter,len_utf8_at,7,,,61141103.0,ns,1525678
LimitedWriter,len_utf8_at,7,,,61844601.0,ns,1545492
LimitedWriter,len_utf8_at,7,,,62805813.0,ns,1565306
LimitedWriter,len_utf8_at,7,,,63489905.0,ns,1585120
