group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,char_indices,4,,,1157940.0,ns,19588
LimitedWriter,char_indices,4,,,2232355.0,ns,39176
LimitedWriter,char_indices,4,,,3120941.0,ns,58764
LimitedWriter,char_indices,4,,,3930608.0,ns,78352
LimitedWriter,char_indices,4,,,4899455.0,ns,97940
LimitedWriter,char_indices,4,,,5907363.0,ns,117528
LimitedWriter,char_indices,4,,,6896598.0,ns,137116
LimitedWriter,char_indices,4,,,7808838.0,ns,156704
LimitedWriter,char_indices,4,,,8844589.0,ns,176292
LimitedWriter,char_indices,4,,,9791265.0,ns,195880
LimitedWriter,char_indices,4,,,10781480.0,ns,215468
LimitedWriter,char_indices,4,,,11769522.0,ns,235056
LimitedWriter,char_indices,4,,,12715134.0,ns,254644
LimitedWriter,char_indices,4,,,13755826.0,ns,274232
LimitedWriter,char_indices,4,,,14720153.0,ns,293820
LimitedWriter,char_indices,4,,,15715148.0,ns,313408
LimitedWriter,char_indices,4,,,16741341.0,ns,332996
LimitedWriter,char_indices,4,,,17591185.0,ns,352584
LimitedWriter,char_indices,4,,,18586019.0,ns,372172
LimitedWriter,char_indices,4,,,19511023.0,ns,391760
LimitedWriter,char_indices,4,,,19983138.0,ns,411348
LimitedWriter,char_indices,4,,,19429290.0,ns,430936
LimitedWriter,char_indices,4,,,18649508.0,ns,450524
LimitedWriter,char_indices,4,,,19202386.0,ns,470112
LimitedWriter,char_indices,4,,,20047840.0,ns,489700
LimitedWriter,char_indices,4,,,20843522.0,ns,509288
LimitedWriter,char_indices,4,,,21668057.0,ns,528876
LimitedWriter,char_indices,4,,,22586739.0,ns,548464
LimitedWriter,char_indices,4,,,23308212.0,ns,568052
LimitedWriter,char_indices,4,,,24110065.0,ns,587640
LimitedWriter,char_indices,4,,,24918259.0,ns,607228
LimitedWriter,char_indices,4,,,25703140.0,ns,626816
LimitedWriter,char_indices,4,,,26501207.0,ns,646404
LimitedWriter,char_indices,4,,,27292521.0,ns,665992
LimitedWriter,char_indices,4,,,28090236.0,ns,685580
LimitedWriter,char_indices,4,,,28916655.0,ns,705168
LimitedWriter,char_indices,4,,,29778931.0,ns,724756
LimitedWriter,char_indices,4,,,30652248.0,ns,744344
LimitedWriter,char_indices,4,,,31494156.0,ns,763932
LimitedWriter,char_indices,4,,,32300929.0,ns,783520
