group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,char_indices,5,,,1031333.0,ns,22148
LimitedWriter,char_indices,5,,,1953833.0,ns,44296
LimitedWriter,char_indices,5,,,2887042.0,ns,66444
LimitedWriter,char_indices,5,,,4024936.0,ns,88592
LimitedWriter,char_indices,5,,,5291601.0,ns,110740
LimitedWriter,char_indices,5,,,6001010.0,ns,132888
LimitedWriter,char_indices,5,,,7163220.0,ns,155036
LimitedWriter,char_indices,5,,,8012913.0,ns,177184
LimitedWriter,char_indices,5,,,9561336.0,ns,199332
LimitedWriter,char_indices,5,,,9867610.0,ns,221480
LimitedWriter,char_indices,5,,,11382440.0,ns,243628
LimitedWriter,char_indices,5,,,12807121.0,ns,265776
LimitedWriter,char_indices,5,,,12917768.0,ns,287924
LimitedWriter,char_indices,5,,,13111161.0,ns,310072
LimitedWriter,char_indices,5,,,14129360.0,ns,332220
LimitedWriter,char_indices,5,,,15169870.0,ns,354368
LimitedWriter,char_indices,5,,,15976273.0,ns,376516
LimitedWriter,char_indices,5,,,17099659.0,ns,398664
LimitedWriter,char_indices,5,,,18166740.0,ns,420812
LimitedWriter,char_indices,5,,,19568287.0,ns,442960
LimitedWriter,char_indices,5,,,20163594.0,ns,465108
LimitedWriter,char_indices,5,,,21198953.0,ns,487256
LimitedWriter,char_indices,5,,,21534623.0,ns,509404
LimitedWriter,char_indices,5,,,23012765.0,ns,531552
LimitedWriter,char_indices,5,,,23763863.0,ns,553700
LimitedWriter,char_indices,5,,,24666144.0,ns,575848
LimitedWriter,char_indices,5,,,25194174.0,ns,597996
LimitedWriter,char_indices,5,,,26529307.0,ns,620144
LimitedWriter,char_indices,5,,,27882184.0,ns,642292
LimitedWriter,char_indices,5,,,28353177.0,ns,664440
LimitedWriter,char_indices,5,,,29027000.0,ns,686588
LimitedWriter,char_indices,5,,,30248209.0,ns,708736
LimitedWriter,char_indices,5,,,31123802.0,ns,730884
