group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,len_utf8_at,5,,,990687.0,ns,19256
LimitedWriter,len_utf8_at,5,,,2098074.0,ns,38512
LimitedWriter,len_utf8_at,5,,,2906870.0,ns,57768
LimitedWriter,len_utf8_at,5,,,3847803.0,ns,77024
LimitedWriter,len_utf8_at,5,,,4683169.0,ns,96280
LimitedWriter,len_utf8_at,5,,,5367142.0,ns,115536
LimitedWriter,len_utf8_at,5,,,6116647.0,ns,134792
LimitedWriter,len_utf8_at,5,,,8023684.0,ns,154048
LimitedWriter,len_utf8_at,5,,,8999582.0,ns,173304
LimitedWriter,len_utf8_at,5,,,8103512.0,ns,192560
LimitedWriter,len_utf8_at,5,,,8630000.0,ns,211816
LimitedWriter,len_utf8_at,5,,,9307670.0,ns,231072
LimitedWriter,len_utf8_at,5,,,10188361.0,ns,250328
LimitedWriter,len_utf8_at,5,,,10713986.0,ns,269584
LimitedWriter,len_utf8_at,5,,,13029868.0,ns,288840
LimitedWriter,len_utf8_at,5,,,12433831.0,ns,308096
LimitedWriter,len_utf8_at,5,,,13348726.0,ns,327352
LimitedWriter,len_utf8_at,5,,,15702069.0,ns,346608
LimitedWriter,len_utf8_at,5,,,14783777.0,ns,365864
LimitedWriter,len_utf8_at,5,,,17254619.0,ns,385120
LimitedWriter,len_utf8_at,5,,,16402671.0,ns,404376
LimitedWriter,len_utf8_at,5,,,17130266.0,ns,423632
LimitedWriter,len_utf8_at,5,,,17930516.0,ns,442888
LimitedWriter,len_utf8_at,5,,,19685627.0,ns,462144
LimitedWriter,len_utf8_at,5,,,19503205.0,ns,481400
LimitedWriter,len_utf8_at,5,,,24948123.0,ns,500656
LimitedWriter,len_utf8_at,5,,,21030639.0,ns,519912
LimitedWriter,len_utf8_at,5,,,21803608.0,ns,539168
LimitedWriter,len_utf8_at,5,,,22603617.0,ns,558424
LimitedWriter,len_utf8_at,5,,,23408546.0,ns,577680
LimitedWriter,len_utf8_at,5,,,24146500.0,ns,596936
LimitedWriter,len_utf8_at,5,,,24957500.0,ns,616192
LimitedWriter,len_utf8_at,5,,,27507882.0,ns,635448
LimitedWriter,len_utf8_at,5,,,33379591.0,ns,654704
LimitedWriter,len_utf8_at,5,,,27294912.0,ns,673960
LimitedWriter,len_utf8_at,5,,,32872961.0,ns,693216
LimitedWriter,len_utf8_at,5,,,32859055.0,ns,712472
LimitedWriter,len_utf8_at,5,,,29641973.0,ns,731728
LimitedWriter,len_utf8_at,5,,,34821564.0,ns,750984
LimitedWriter,len_utf8_at,5,,,33882133.0,ns,770240
LimitedWriter,len_utf8_at,5,,,35923209.0,ns,789496
LimitedWriter,len_utf8_at,5,,,32927302.0,ns,808752
LimitedWriter,len_utf8_at,5,,,33964156.0,ns,828008
LimitedWriter,len_utf8_at,5,,,37783527.0,ns,847264
LimitedWriter,len_utf8_at,5,,,38250101.0,ns,866520
LimitedWriter,len_utf8_at,5,,,39574555.0,ns,885776
LimitedWriter,len_utf8_at,5,,,38686680.0,ns,905032
LimitedWriter,len_utf8_at,5,,,43586267.0,ns,924288
LimitedWriter,len_utf8_at,5,,,38259539.0,ns,943544
LimitedWriter,len_utf8_at,5,,,39056364.0,ns,962800
LimitedWriter,len_utf8_at,5,,,41142234.0,ns,982056
LimitedWriter,len_utf8_at,5,,,40882457.0,ns,1001312
LimitedWriter,len_utf8_at,5,,,42422905.0,ns,1020568
LimitedWriter,len_utf8_at,5,,,42242427.0,ns,1039824
LimitedWriter,len_utf8_at,5,,,49719304.0,ns,1059080
LimitedWriter,len_utf8_at,5,,,45909853.0,ns,1078336
LimitedWriter,len_utf8_at,5,,,55011036.0,ns,1097592
LimitedWriter,len_utf8_at,5,,,50837310.0,ns,1116848
LimitedWriter,len_utf8_at,5,,,53200862.0,ns,1136104
LimitedWriter,len_utf8_at,5,,,52507222.0,ns,1155360
LimitedWriter,len_utf8_at,5,,,48241754.0,ns,1174616
LimitedWriter,len_utf8_at,5,,,48854052.0,ns,1193872
LimitedWriter,len_utf8_at,5,,,50119574.0,ns,1213128
LimitedWriter,len_utf8_at,5,,,55371521.0,ns,1232384
LimitedWriter,len_utf8_at,5,,,54889367.0,ns,1251640
LimitedWriter,len_utf8_at,5,,,57345832.0,ns,1270896
