group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,len_utf8_at,0,,,1136299.0,ns,41334
LimitedWriter,len_utf8_at,0,,,2291415.0,ns,82668
LimitedWriter,len_utf8_at,0,,,3427465.0,ns,124002
LimitedWriter,len_utf8_at,0,,,4577881.0,ns,165336
LimitedWriter,len_utf8_at,0,,,5285768.0,ns,206670
LimitedWriter,len_utf8_at,0,,,6299689.0,ns,248004
LimitedWriter,len_utf8_at,0,,,7477517.0,ns,289338
LimitedWriter,len_utf8_at,0,,,7861275.0,ns,330672
LimitedWriter,len_utf8_at,0,,,8899692.0,ns,372006
LimitedWriter,len_utf8_at,0,,,9804298.0,ns,413340
LimitedWriter,len_utf8_at,0,,,10778293.0,ns,454674
LimitedWriter,len_utf8_at,0,,,11809797.0,ns,496008
LimitedWriter,len_utf8_at,0,,,12757543.0,ns,537342
LimitedWriter,len_utf8_at,0,,,13750114.0,ns,578676
LimitedWriter,len_utf8_at,0,,,14760037.0,ns,620010
LimitedWriter,len_utf8_at,0,,,15699068.0,ns,661344
LimitedWriter,len_utf8_at,0,,,16687790.0,ns,702678
LimitedWriter,len_utf8_at,0,,,17746365.0,ns,744012
LimitedWriter,len_utf8_at,0,,,18633247.0,ns,785346
LimitedWriter,len_utf8_at,0,,,19626138.0,ns,826680
LimitedWriter,len_utf8_at,0,,,20827801.0,ns,868014
LimitedWriter,len_utf8_at,0,,,21583117.0,ns,909348
LimitedWriter,len_utf8_at,0,,,22554337.0,ns,950682
LimitedWriter,len_utf8_at,0,,,23639601.0,ns,992016
LimitedWriter,len_utf8_at,0,,,25630363.0,ns,1033350
LimitedWriter,len_utf8_at,0,,,25525846.0,ns,1074684
LimitedWriter,len_utf8_at,0,,,26587828.0,ns,1116018
LimitedWriter,len_utf8_at,0,,,27474860.0,ns,1157352
LimitedWriter,len_utf8_at,0,,,28483572.0,ns,1198686
LimitedWriter,len_utf8_at,0,,,29452116.0,ns,1240020
LimitedWriter,len_utf8_at,0,,,30470836.0,ns,1281354
LimitedWriter,len_utf8_at,0,,,31440864.0,ns,1322688
LimitedWriter,len_utf8_at,0,,,32443684.0,ns,1364022
LimitedWriter,len_utf8_at,0,,,33402081.0,ns,1405356
LimitedWriter,len_utf8_at,0,,,34339618.0,ns,1446690
LimitedWriter,len_utf8_at,0,,,35323042.0,ns,1488024
LimitedWriter,len_utf8_at,0,,,36324869.0,ns,1529358
LimitedWriter,len_utf8_at,0,,,37322790.0,ns,1570692
LimitedWriter,len_utf8_at,0,,,38328665.0,ns,1612026
LimitedWriter,len_utf8_at,0,,,39222070.0,ns,1653360
LimitedWriter,len_utf8_at,0,,,40224939.0,ns,1694694
LimitedWriter,len_utf8_at,0,,,41291940.0,ns,1736028
LimitedWriter,len_utf8_at,0,,,42559706.0,ns,1777362
LimitedWriter,len_utf8_at,0,,,43263576.0,ns,1818696
LimitedWriter,len_utf8_at,0,,,44233854.0,ns,1860030
LimitedWriter,len_utf8_at,0,,,45135184.0,ns,1901364
LimitedWriter,len_utf8_at,0,,,46204258.0,ns,1942698
LimitedWriter,len_utf8_at,0,,,47093845.0,ns,1984032
LimitedWriter,len_utf8_at,0,,,48104610.0,ns,2025366
LimitedWriter,len_utf8_at,0,,,49126294.0,ns,2066700
LimitedWriter,len_utf8_at,0,,,50150003.0,ns,2108034
LimitedWriter,len_utf8_at,0,,,51006499.0,ns,2149368
LimitedWriter,len_utf8_at,0,,,52064803.0,ns,2190702
LimitedWriter,len_utf8_at,0,,,53145329.0,ns,2232036
LimitedWriter,len_utf8_at,0,,,54099107.0,ns,2273370
LimitedWriter,len_utf8_at,0,,,55405104.0,ns,2314704
LimitedWriter,len_utf8_at,0,,,56030085.0,ns,2356038
LimitedWriter,len_utf8_at,0,,,56825346.0,ns,2397372
LimitedWriter,len_utf8_at,0,,,57933263.0,ns,2438706
LimitedWriter,len_utf8_at,0,,,58868947.0,ns,2480040
LimitedWriter,len_utf8_at,0,,,59869362.0,ns,2521374
LimitedWriter,len_utf8_at,0,,,60801058.0,ns,2562708
LimitedWriter,len_utf8_at,0,,,61891593.0,ns,2604042
LimitedWriter,len_utf8_at,0,,,62762886.0,ns,2645376
LimitedWriter,len_utf8_at,0,,,63771938.0,ns,2686710
LimitedWriter,len_utf8_at,0,,,65317254.0,ns,2728044
LimitedWriter,len_utf8_at,0,,,65837650.0,ns,2769378
LimitedWriter,len_utf8_at,0,,,66786859.0,ns,2810712
LimitedWriter,len_utf8_at,0,,,67734514.0,ns,2852046
LimitedWriter,len_utf8_at,0,,,68662024.0,ns,2893380
LimitedWriter,len_utf8_at,0,,,69807030.0,ns,2934714
