group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,char_indices,2,,,1007990.0,ns,23085
LimitedWriter,char_indices,2,,,1982487.0,ns,46170
LimitedWriter,char_indices,2,,,2960421.0,ns,69255
LimitedWriter,char_indices,2,,,3970454.0,ns,92340
LimitedWriter,char_indices,2,,,4987541.0,ns,115425
LimitedWriter,char_indices,2,,,5899160.0,ns,138510
LimitedWriter,char_indices,2,,,7072971.0,ns,161595
LimitedWriter,char_indices,2,,,7911132.0,ns,184680
LimitedWriter,char_indices,2,,,8881201.0,ns,207765
LimitedWriter,char_indices,2,,,9589087.0,ns,230850
LimitedWriter,char_indices,2,,,10567302.0,ns,253935
LimitedWriter,char_indices,2,,,11519928.0,ns,277020
LimitedWriter,char_indices,2,,,12557863.0,ns,300105
LimitedWriter,char_indices,2,,,13752544.0,ns,323190
LimitedWriter,char_indices,2,,,14760193.0,ns,346275
LimitedWriter,char_indices,2,,,15604405.0,ns,369360
LimitedWriter,char_indices,2,,,16617334.0,ns,392445
LimitedWriter,char_indices,2,,,17467198.0,ns,415530
LimitedWriter,char_indices,2,,,19369054.0,ns,438615
LimitedWriter,char_indices,2,,,20071601.0,ns,461700
LimitedWriter,char_indices,2,,,20530480.0,ns,484785
LimitedWriter,char_indices,2,,,21504998.0,ns,507870
LimitedWriter,char_indices,2,,,22461732.0,ns,530955
LimitedWriter,char_indices,2,,,23421241.0,ns,554040
LimitedWriter,char_indices,2,,,24324444.0,ns,577125
LimitedWriter,char_indices,2,,,25260279.0,ns,600210
LimitedWriter,char_indices,2,,,25704061.0,ns,623295
LimitedWriter,char_indices,2,,,27226845.0,ns,646380
LimitedWriter,char_indices,2,,,27950342.0,ns,669465
LimitedWriter,char_indices,2,,,29347752.0,ns,692550
LimitedWriter,char_indices,2,,,30106164.0,ns,715635
LimitedWriter,char_indices,2,,,31319889.0,ns,738720
LimitedWriter,char_indices,2,,,31438302.0,ns,761805
LimitedWriter,char_indices,2,,,33033372.0,ns,784890
LimitedWriter,char_indices,2,,,33616956.0,ns,807975
LimitedWriter,char_indices,2,,,35087403.0,ns,831060
LimitedWriter,char_indices,2,,,36305616.0,ns,854145
LimitedWriter,char_indices,2,,,36301820.0,ns,877230
LimitedWriter,char_indices,2,,,38144094.0,ns,900315
LimitedWriter,char_indices,2,,,39448589.0,ns,923400
LimitedWriter,char_indices,2,,,40038575.0,ns,946485
LimitedWriter,char_indices,2,,,40839697.0,ns,969570
LimitedWriter,char_indices,2,,,41407923.0,ns,992655
LimitedWriter,char_indices,2,,,42653428.0,ns,1015740
LimitedWriter,char_indices,2,,,43596936.0,ns,1038825
LimitedWriter,char_indices,2,,,45311170.0,ns,1061910
LimitedWriter,char_indices,2,,,47164264.0,ns,1084995
LimitedWriter,char_indices,2,,,46043725.0,ns,1108080
LimitedWriter,char_indices,2,,,48182293.0,ns,1131165
LimitedWriter,char_indices,2,,,48539734.0,ns,1154250
LimitedWriter,char_indices,2,,,49766693.0,ns,1177335
LimitedWriter,char_indices,2,,,50562767.0,ns,1200420
LimitedWriter,char_indices,2,,,51571548.0,ns,1223505
LimitedWriter,char_indices,2,,,52225584.0,ns,1246590
LimitedWriter,char_indices,2,,,53232282.0,ns,1269675
LimitedWriter,char_indices,2,,,54279414.0,ns,1292760
LimitedWriter,char_indices,2,,,55095475.0,ns,1315845
LimitedWriter,char_indices,2,,,55932304.0,ns,1338930
LimitedWriter,char_indices,2,,,56971982.0,ns,1362015
LimitedWriter,char_indices,2,,,58279494.0,ns,1385100
LimitedWriter,char_indices,2,,,58894758.0,ns,1408185
LimitedWriter,char_indices,2,,,59645535.0,ns,1431270
LimitedWriter,char_indices,2,,,60547446.0,ns,1454355
LimitedWriter,char_indices,2,,,61135879.0,ns,1477440
LimitedWriter,char_indices,2,,,63344199.0,ns,1500525
LimitedWriter,char_indices,2,,,63732758.0,ns,1523610
LimitedWriter,char_indices,2,,,65267675.0,ns,1546695
LimitedWriter,char_indices,2,,,66700542.0,ns,1569780
LimitedWriter,char_indices,2,,,67108437.0,ns,1592865
LimitedWriter,char_indices,2,,,71388031.0,ns,1615950
LimitedWriter,char_indices,2,,,70333432.0,ns,1639035
LimitedWriter,char_indices,2,,,69496844.0,ns,1662120
LimitedWriter,char_indices,2,,,70011028.0,ns,1685205
LimitedWriter,char_indices,2,,,71211690.0,ns,1708290
LimitedWriter,char_indices,2,,,75054494.0,ns,1731375
LimitedWriter,char_indices,2,,,72962882.0,ns,1754460
LimitedWriter,char_indices,2,,,74370762.0,ns,1777545
LimitedWriter,char_indices,2,,,75423666.0,ns,1800630
LimitedWriter,char_indices,2,,,77869091.0,ns,1823715
LimitedWriter,char_indices,2,,,77198844.0,ns,1846800
LimitedWriter,char_indices,2,,,79304723.0,ns,1869885
LimitedWriter,char_indices,2,,,78497750.0,ns,1892970
LimitedWriter,char_indices,2,,,80394987.0,ns,1916055
LimitedWriter,char_indices,2,,,80939097.0,ns,1939140
LimitedWriter,char_indices,2,,,81834505.0,ns,1962225
LimitedWriter,char_indices,2,,,84840061.0,ns,1985310
LimitedWriter,char_indices,2,,,85950542.0,ns,2008395
LimitedWriter,char_indices,2,,,86870378.0,ns,2031480
LimitedWriter,char_indices,2,,,88150717.0,ns,2054565
LimitedWriter,char_indices,2,,,90556808.0,ns,2077650
LimitedWriter,char_indices,2,,,89415990.0,ns,2100735
LimitedWriter,char_indices,2,,,89531907.0,ns,2123820
LimitedWriter,char_indices,2,,,91355776.0,ns,2146905
LimitedWriter,char_indices,2,,,90905312.0,ns,2169990
LimitedWriter,char_indices,2,,,98189819.0,ns,2193075
LimitedWriter,char_indices,2,,,91383367.0,ns,2216160
LimitedWriter,char_indices,2,,,92442574.0,ns,2239245
LimitedWriter,char_indices,2,,,93049541.0,ns,2262330
LimitedWriter,char_indices,2,,,94147059.0,ns,2285415
LimitedWriter,char_indices,2,,,95222326.0,ns,2308500
