group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,len_utf8_at,2,,,1014402.0,ns,18788
LimitedWriter,len_utf8_at,2,,,2100017.0,ns,37576
LimitedWriter,len_utf8_at,2,,,3779135.0,ns,56364
LimitedWriter,len_utf8_at,2,,,4746228.0,ns,75152
LimitedWriter,len_utf8_at,2,,,5215268.0,ns,93940
LimitedWriter,len_utf8_at,2,,,5476588.0,ns,112728
LimitedWriter,len_utf8_at,2,,,7333228.0,ns,131516
LimitedWriter,len_utf8_at,2,,,7994759.0,ns,150304
LimitedWriter,len_utf8_at,2,,,10354724.0,ns,169092
LimitedWriter,len_utf8_at,2,,,10070480.0,ns,187880
LimitedWriter,len_utf8_at,2,,,11690488.0,ns,206668
LimitedWriter,len_utf8_at,2,,,11139064.0,ns,225456
LimitedWriter,len_utf8_at,2,,,14289831.0,ns,244244
LimitedWriter,len_utf8_at,2,,,12996937.0,ns,263032
LimitedWriter,len_utf8_at,2,,,13832433.0,ns,281820
LimitedWriter,len_utf8_at,2,,,14618488.0,ns,300608
LimitedWriter,len_utf8_at,2,,,16510976.0,ns,319396
LimitedWriter,len_utf8_at,2,,,18584403.0,ns,338184
LimitedWriter,len_utf8_at,2,,,20512608.0,ns,356972
LimitedWriter,len_utf8_at,2,,,19409470.0,ns,375760
LimitedWriter,len_utf8_at,2,,,19317478.0,ns,394548
LimitedWriter,len_utf8_at,2,,,22049720.0,ns,413336
LimitedWriter,len_utf8_at,2,,,23047450.0,ns,432124
LimitedWriter,len_utf8_at,2,,,24033459.0,ns,450912
LimitedWriter,len_utf8_at,2,,,23516850.0,ns,469700
LimitedWriter,len_utf8_at,2,,,23805210.0,ns,488488
LimitedWriter,len_utf8_at,2,,,28314986.0,ns,507276
LimitedWriter,len_utf8_at,2,,,26494582.0,ns,526064
LimitedWriter,len_utf8_at,2,,,30266495.0,ns,544852
LimitedWriter,len_utf8_at,2,,,29373670.0,ns,563640
LimitedWriter,len_utf8_at,2,,,30919048.0,ns,582428
LimitedWriter,len_utf8_at,2,,,32794454.0,ns,601216
LimitedWriter,len_utf8_at,2,,,35213970.0,ns,620004
LimitedWriter,len_utf8_at,2,,,31108192.0,ns,638792
LimitedWriter,len_utf8_at,2,,,32427947.0,ns,657580
