group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,len_utf8_at,5,,,1155326.0,ns,20125
LimitedWriter,len_utf8_at,5,,,2237014.0,ns,40250
LimitedWriter,len_utf8_at,5,,,3645754.0,ns,60375
LimitedWriter,len_utf8_at,5,,,4425546.0,ns,80500
LimitedWriter,len_utf8_at,5,,,5424639.0,ns,100625
LimitedWriter,len_utf8_at,5,,,6395217.0,ns,120750
LimitedWriter,len_utf8_at,5,,,7448633.0,ns,140875
LimitedWriter,len_utf8_at,5,,,8251668.0,ns,161000
LimitedWriter,len_utf8_at,5,,,9002105.0,ns,181125
LimitedWriter,len_utf8_at,5,,,9977834.0,ns,201250
LimitedWriter,len_utf8_at,5,,,10732198.0,ns,221375
LimitedWriter,len_utf8_at,5,,,11703237.0,ns,241500
LimitedWriter,len_utf8_at,5,,,12797560.0,ns,261625
LimitedWriter,len_utf8_at,5,,,13776525.0,ns,281750
LimitedWriter,len_utf8_at,5,,,14828747.0,ns,301875
LimitedWriter,len_utf8_at,5,,,15788646.0,ns,322000
LimitedWriter,len_utf8_at,5,,,16814108.0,ns,342125
LimitedWriter,len_utf8_at,5,,,17760863.0,ns,362250
LimitedWriter,len_utf8_at,5,,,18693491.0,ns,382375
LimitedWriter,len_utf8_at,5,,,19622693.0,ns,402500
LimitedWriter,len_utf8_at,5,,,20548950.0,ns,422625
LimitedWriter,len_utf8_at,5,,,21539256.0,ns,442750
LimitedWriter,len_utf8_at,5,,,22539200.0,ns,462875
LimitedWriter,len_utf8_at,5,,,23561667.0,ns,483000
LimitedWriter,len_utf8_at,5,,,24704198.0,ns,503125
LimitedWriter,len_utf8_at,5,,,25614204.0,ns,523250
LimitedWriter,len_utf8_at,5,,,26648353.0,ns,543375
LimitedWriter,len_utf8_at,5,,,27658076.0,ns,563500
LimitedWriter,len_utf8_at,5,,,28436275.0,ns,583625
LimitedWriter,len_utf8_at,5,,,29492114.0,ns,603750
LimitedWriter,len_utf8_at,5,,,30513328.0,ns,623875
LimitedWriter,len_utf8_at,5,,,31421461.0,ns,644000
LimitedWriter,len_utf8_at,5,,,33056776.0,ns,664125
LimitedWriter,len_utf8_at,5,,,34249802.0,ns,684250
LimitedWriter,len_utf8_at,5,,,35561060.0,ns,704375
LimitedWriter,len_utf8_at,5,,,36223903.0,ns,724500
LimitedWriter,len_utf8_at,5,,,37136043.0,ns,744625
LimitedWriter,len_utf8_at,5,,,38139803.0,ns,764750
LimitedWriter,len_utf8_at,5,,,39196786.0,ns,784875
LimitedWriter,len_utf8_at,5,,,40395312.0,ns,805000
LimitedWriter,len_utf8_at,5,,,41139468.0,ns,825125
LimitedWriter,len_utf8_at,5,,,42129733.0,ns,845250
