group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,char_indices,3,,,38443072.0,ns,771420
LimitedWriter,char_indices,3,,,40240260.0,ns,791200
LimitedWriter,char_indices,3,,,40995487.0,ns,810980
LimitedWriter,char_indices,3,,,41526221.0,ns,830760
LimitedWriter,char_indices,3,,,42593002.0,ns,850540
LimitedWriter,char_indices,3,,,43504289.0,ns,870320
LimitedWriter,char_indices,3,,,45419991.0,ns,890100
LimitedWriter,char_indices,3,,,45523014.0,ns,909880
LimitedWriter,char_indices,3,,,46587990.0,ns,929660
LimitedWriter,char_indices,3,,,47491603.0,ns,949440
LimitedWriter,char_indices,3,,,48347698.0,ns,969220
LimitedWriter,char_indices,3,,,49626686.0,ns,989000
LimitedWriter,char_indices,3,,,50471339.0,ns,1008780
LimitedWriter,char_indices,3,,,51372478.0,ns,1028560
LimitedWriter,char_indices,3,,,52713582.0,ns,1048340
LimitedWriter,char_indices,3,,,53698589.0,ns,1068120
LimitedWriter,char_indices,3,,,54338298.0,ns,1087900
LimitedWriter,char_indices,3,,,55553436.0,ns,1107680
LimitedWriter,char_indices,3,,,56555835.0,ns,1127460
LimitedWriter,char_indices,3,,,57471991.0,ns,1147240
LimitedWriter,char_indices,3,,,59171699.0,ns,1167020
LimitedWriter,char_indices,3,,,58851557.0,ns,1186800
LimitedWriter,char_indices,3,,,51225843.0,ns,1206580
LimitedWriter,char_indices,3,,,50349090.0,ns,1226360
LimitedWriter,char_indices,3,,,51125385.0,ns,1246140
LimitedWriter,char_indices,3,,,52082429.0,ns,1265920
LimitedWriter,char_indices,3,,,52849988.0,ns,1285700
LimitedWriter,char_indices,3,,,53724687.0,ns,1305480
LimitedWriter,char_indices,3,,,55025826.0,ns,1325260
LimitedWriter,char_indices,3,,,55407903.0,ns,1345040
LimitedWriter,char_indices,3,,,56369295.0,ns,1364820
LimitedWriter,char_indices,3,,,57067924.0,ns,1384600
LimitedWriter,char_indices,3,,,58551286.0,ns,1404380
LimitedWriter,char_indices,3,,,58726844.0,ns,1424160
LimitedWriter,char_indices,3,,,59581737.0,ns,1443940
LimitedWriter,char_indices,3,,,60369102.0,ns,1463720
LimitedWriter,char_indices,3,,,61224025.0,ns,1483500
LimitedWriter,char_indices,3,,,62033943.0,ns,1503280
LimitedWriter,char_indices,3,,,62891430.0,ns,1523060
LimitedWriter,char_indices,3,,,63596433.0,ns,1542840
LimitedWriter,char_indices,3,,,64581028.0,ns,1562620
LimitedWriter,char_indices,3,,,65318280.0,ns,1582400
LimitedWriter,char_indices,3,,,66122658.0,ns,1602180
LimitedWriter,char_indices,3,,,68746145.0,ns,1621960
LimitedWriter,char_indices,3,,,67611658.0,ns,1641740
LimitedWriter,char_indices,3,,,68509461.0,ns,1661520
LimitedWriter,char_indices,3,,,69307077.0,ns,1681300
LimitedWriter,char_indices,3,,,71140644.0,ns,1701080
LimitedWriter,char_indices,3,,,72090385.0,ns,1720860
LimitedWriter,char_indices,3,,,71681067.0,ns,1740640
LimitedWriter,char_indices,3,,,72646887.0,ns,1760420
LimitedWriter,char_indices,3,,,73547195.0,ns,1780200
LimitedWriter,char_indices,3,,,74327177.0,ns,1799980
LimitedWriter,char_indices,3,,,75099004.0,ns,1819760
LimitedWriter,char_indices,3,,,81078393.0,ns,1839540
LimitedWriter,char_indices,3,,,78854904.0,ns,1859320
LimitedWriter,char_indices,3,,,77425575.0,ns,1879100
LimitedWriter,char_indices,3,,,78279606.0,ns,1898880
LimitedWriter,char_indices,3,,,80041880.0,ns,1918660
LimitedWriter,char_indices,3,,,80046398.0,ns,1938440
LimitedWriter,char_indices,3,,,80890140.0,ns,1958220
LimitedWriter,char_indices,3,,,81653501.0,ns,1978000
